id,model_number,type,description,aesthetic,dimensions,finish,supplied_accessories,optional_accessories,safety,power,warranty,status,created_at,updated_at,slug,notes,ean,cover_image,price,noise,defrost,lighting,nb_drawers,nb_shelves,accessories,star_rating,nb_of_drawers,gross_capacity,energy_consumption,features
253,FAB32RRN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rrn1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
254,FAB32RRON1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rron1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
255,FAB32RS,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rs,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
256,FAB32RSVNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rsvna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
257,FAB32RS7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rs7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
258,FAB32RVEN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rven1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
259,FAB32RVN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rvn1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
260,FAB32RWHNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rwhna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
261,FAB32RXN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rxn1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
262,FAB32S,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32s,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
263,FAB32S/7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32s-7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
264,FAB32SS,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ss,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
265,FAB32SS/7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ss-7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
266,FAB32VES7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ves7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
267,FAB32VE7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ve7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
268,FAB32VS7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32vs7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
269,FAB32V7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32v7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
270,FAB32XS7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32xs7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
271,FAB5LBL,FabRefrigeration,50's Style Retro Refrigerator,,404mmW x 730mmH x 520mmD (560mm including handle),"Black
 Red
 Cream","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab5lbl,"","","",0.0,"",n/a,LED,n/a,2 x adjustable wire shelves,n/a,n/a,n/a,Refrigerator: 42L,"","iconic design
vibrant colours
perfect blend of art and functionality"
272,FAB5LYMA,FabRefrigeration,50's Style Retro Refrigerator,,404mmW x 730mmH x 520mmD (560mm including handle),"Black
 Red
 Cream","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab5lyma,"","","",0.0,"",n/a,LED,n/a,2 x adjustable wire shelves,n/a,n/a,n/a,Refrigerator: 42L,"","iconic design
vibrant colours
perfect blend of art and functionality"
273,FAB5RBKA,FabRefrigeration,50's Style Retro Refrigerator,,404mmW x 730mmH x 520mmD (560mm including handle),"Black
 Red
 Cream","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab5rbka,"","","",0.0,"",n/a,LED,n/a,2 x adjustable wire shelves,n/a,n/a,n/a,Refrigerator: 42L,"","iconic design
vibrant colours
perfect blend of art and functionality"
274,FAB5RBLA,FabRefrigeration,50's Style Retro Refrigerator,,404mmW x 730mmH x 520mmD (560mm including handle),"Black
 Red
 Cream","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab5rbla,"","","",0.0,"",n/a,LED,n/a,2 x adjustable wire shelves,n/a,n/a,n/a,Refrigerator: 42L,"","iconic design
vibrant colours
perfect blend of art and functionality"
275,FAB5RCRA,FabRefrigeration,50's Style Retro Refrigerator,,404mmW x 730mmH x 520mmD (560mm including handle),"Black
 Red
 Cream","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab5rcra,"","","",0.0,"",n/a,LED,n/a,2 x adjustable wire shelves,n/a,n/a,n/a,Refrigerator: 42L,"","iconic design
vibrant colours
perfect blend of art and functionality"
276,FAB5RNE,FabRefrigeration,50's Style Retro Refrigerator,,404mmW x 730mmH x 520mmD (560mm including handle),"Black
 Red
 Cream","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab5rne,"","","",0.0,"",n/a,LED,n/a,2 x adjustable wire shelves,n/a,n/a,n/a,Refrigerator: 42L,"","iconic design
vibrant colours
perfect blend of art and functionality"
277,FAB5RP,FabRefrigeration,50's Style Retro Refrigerator,,404mmW x 730mmH x 520mmD (560mm including handle),"Black
 Red
 Cream","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab5rp,"","","",0.0,"",n/a,LED,n/a,2 x adjustable wire shelves,n/a,n/a,n/a,Refrigerator: 42L,"","iconic design
vibrant colours
perfect blend of art and functionality"
278,FAB5RPA,FabRefrigeration,50's Style Retro Refrigerator,,404mmW x 730mmH x 520mmD (560mm including handle),"Black
 Red
 Cream","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab5rpa,"","","",0.0,"",n/a,LED,n/a,2 x adjustable wire shelves,n/a,n/a,n/a,Refrigerator: 42L,"","iconic design
vibrant colours
perfect blend of art and functionality"
279,FAB5RR,FabRefrigeration,50's Style Retro Refrigerator,,404mmW x 730mmH x 520mmD (560mm including handle),"Black
 Red
 Cream","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab5rr,"","","",0.0,"",n/a,LED,n/a,2 x adjustable wire shelves,n/a,n/a,n/a,Refrigerator: 42L,"","iconic design
vibrant colours
perfect blend of art and functionality"
296,FAB50RAP-1,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50rap-1,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
297,FAB50RAW,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50raw,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
299,FAB50RAX,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50rax,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
300,FAB50RAX-1,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50rax-1,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
302,FAB50RCRAU,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50rcrau,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
304,FAB50RPGAU,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50rpgau,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
305,FAB50RRDAU,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50rrdau,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
282,FAB50BS,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50bs,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
283,FAB50LAN-1,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50lan-1,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
284,FAB50LAP-1,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50lap-1,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
285,FAB50LAW-1,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50law-1,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
286,FAB50LAX-1,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50lax-1,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
287,FAB50LBLAU,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50lblau,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
307,FAB50XS,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50xs,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
288,FAB50LCR,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50lcr,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
289,FAB50LCRAU,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50lcrau,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
290,FAB50LRDAU,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50lrdau,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
291,FAB50LWHAU,FabRefrigeration,50's Style Retro Refrigerator,,804mmW x 1875mmH x 810mmD (includes handle),"White
 Cream
 Silver
 Black","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab50lwhau,"","","",0.0,43 dBA,Total Frost Free,Incandescent,2 x With glass cover,3 x Quick chill glass,"1 x Cheese box
1 x Butter tray",2.5 Star,n/a,"Refrigerator: 362L
Freezer: 107L
Total: 469L",507kWh/year,"iconic design
iconic design
quick chill glass zones
vibrant colours
vibrant colours
perfect blend of art and functionality
perfect blend of art and functionality
air plus"
